wave,flux,model,residual,CO2_model
9.315228919535686,0.00024660162477104647,0.0,0.00024660162477104647,0.0
9.31653000580777,0.0001953800694806801,0.0,0.0001953800694806801,0.0
9.317831096026927,0.00019796436276198204,0.0,0.00019796436276198204,0.0
9.319132190142115,3.0130216852684855e-05,0.0,3.0130216852684855e-05,0.0
9.320433288102302,9.689266071963992e-05,0.0,9.689266071963992e-05,0.0
9.32173438985646,7.827785966302986e-05,0.0,7.827785966302986e-05,0.0
9.323035495353546,0.0002120190040361472,0.0,0.0002120190040361472,0.0
9.324336604542532,0.00035061242375909046,0.0,0.00035061242375909046,0.0
9.325637717372384,0.0001612109543157464,0.0,0.0001612109543157464,0.0
9.326938833792067,-9.355823429722798e-06,0.0,-9.355823429722798e-06,0.0
9.328239953750547,-9.705212369703897e-05,0.0,-9.705212369703897e-05,0.0
9.329541077196792,-0.0001790775411469117,0.0,-0.0001790775411469117,0.0
9.330842204079765,-0.00021492567182368472,0.0,-0.00021492567182368472,0.0
9.332143334348435,0.00010794985385165212,0.0,0.00010794985385165212,0.0
9.33344446795177,-0.0002730279923469636,0.0,-0.0002730279923469636,0.0
9.334745604838734,0.00017283047756239123,0.0,0.00017283047756239123,0.0
9.336046744958288,-4.525582515048365e-05,0.0,-4.525582515048365e-05,0.0
9.337347888259409,-0.0003177366069102294,0.0,-0.0003177366069102294,0.0
9.338649034691054,-5.9641879701546885e-05,0.0,-5.9641879701546885e-05,0.0
9.339950184202195,2.1958581112174747e-06,0.0,2.1958581112174747e-06,0.0
9.341251336741795,5.8817353545813356e-05,0.0,5.8817353545813356e-05,0.0
9.342552492258822,-1.1024341565121776e-05,0.0,-1.1024341565121776e-05,0.0
9.343853650702243,0.00032039041370661436,0.0,0.00032039041370661436,0.0
9.345154812021022,0.00038056759967957515,0.0,0.00038056759967957515,0.0
9.346455976164126,0.00022146302177182553,0.0,0.00022146302177182553,0.0
9.347757143080521,8.64942418664777e-05,0.0,8.64942418664777e-05,0.0
9.349058312719174,0.0004986688437506395,0.0,0.0004986688437506395,0.0
9.350359485029053,0.0005263460577119156,0.0,0.0005263460577119156,0.0
9.35166065995912,0.0006587579259758891,0.0,0.0006587579259758891,0.0
9.352961837458345,0.0003288624120118891,0.0,0.0003288624120118891,0.0
9.35426301747569,0.00022467461767852054,0.0,0.00022467461767852054,0.0
9.35556419996013,0.0002669559032924679,0.0,0.0002669559032924679,0.0
9.356865384860619,0.00043209822097665246,0.0,0.00043209822097665246,0.0
9.358166572126134,9.943575260594473e-06,0.0,9.943575260594473e-06,0.0
9.359467761705632,-7.963380246747698e-05,0.0,-7.963380246747698e-05,0.0
9.360768953548089,-0.00010402233489685553,0.0,-0.00010402233489685553,0.0
9.362070147602461,0.00012996771783051198,0.0,0.00012996771783051198,0.0
9.363371343817727,0.00011068559903817249,0.0,0.00011068559903817249,0.0
9.364672542142841,-1.7164832220167847e-06,0.0,-1.7164832220167847e-06,0.0
9.365973742526775,0.0001064484754038017,0.0,0.0001064484754038017,0.0
9.367274944918494,0.0002749141981941358,0.0,0.0002749141981941358,0.0
9.368576149266968,0.00043705433690482964,0.0,0.00043705433690482964,0.0
9.369877355521156,0.00033614573334977277,0.0,0.00033614573334977277,0.0
9.37117856363003,0.00010760955448672199,0.0,0.00010760955448672199,0.0
9.372479773542553,3.3826695229208226e-05,0.0,3.3826695229208226e-05,0.0
9.373780985207693,0.00024718224440880426,0.0,0.00024718224440880426,0.0
9.375082198574416,0.00034168416083980163,0.0,0.00034168416083980163,0.0
9.37638341359169,0.0003837047183976247,0.0,0.0003837047183976247,0.0
9.377684630208478,0.00026268145907056006,0.0,0.00026268145907056006,0.0
9.37898584837375,0.00024404434475896325,0.0,0.00024404434475896325,0.0
9.380287068036465,0.00030587032907486433,0.0,0.00030587032907486433,0.0
9.381588289145599,0.00013341254052088442,0.0,0.00013341254052088442,0.0
9.382889511650111,-5.3194071732577675e-05,0.0,-5.3194071732577675e-05,0.0
9.38419073549897,-8.363900026930882e-05,0.0,-8.363900026930882e-05,0.0
9.385491960641144,5.679106716907634e-06,0.0,5.679106716907634e-06,0.0
9.386793187025596,4.6137957219721804e-05,0.0,4.6137957219721804e-05,0.0
9.388094414601293,5.9615245070025746e-05,0.0,5.9615245070025746e-05,0.0
9.389395643317203,3.987016170067803e-05,0.0,3.987016170067803e-05,0.0
9.390696873122293,1.4749008181436096e-05,0.0,1.4749008181436096e-05,0.0
9.391998103965523,5.815169884006155e-05,0.0,5.815169884006155e-05,0.0
9.393299335795867,0.00017151531194788128,0.0,0.00017151531194788128,0.0
9.394600568562286,9.457877774624729e-05,0.0,9.457877774624729e-05,0.0
9.395901802213748,0.00018837474442492952,0.0,0.00018837474442492952,0.0
9.39720303669922,-4.4822778805381214e-05,0.0,-4.4822778805381214e-05,0.0
9.39850427196767,3.947870408078924e-05,0.0,3.947870408078924e-05,0.0
9.39980550796806,0.0002832941861520555,0.0,0.0002832941861520555,0.0
9.401106744649358,0.00029529324491825437,0.0,0.00029529324491825437,0.0
9.402407981960529,0.000526927020380541,0.0,0.000526927020380541,0.0
9.403709219850542,0.00038762813822981745,0.0,0.00038762813822981745,0.0
9.405010458268363,0.00033025507649542263,0.0,0.00033025507649542263,0.0
9.406311697162955,6.635777837556145e-05,0.0,6.635777837556145e-05,0.0
9.407612936483288,-4.413896325948519e-05,0.0,-4.413896325948519e-05,0.0
9.408914176178328,-7.689663104951117e-05,0.0,-7.689663104951117e-05,0.0
9.410215416197037,-0.00014599210992952139,0.0,-0.00014599210992952139,0.0
9.411516656488386,-8.113512961152591e-05,0.0,-8.113512961152591e-05,0.0
9.41281789700134,2.0416843435247523e-05,0.0,2.0416843435247523e-05,0.0
9.414119137684866,5.2822185021977885e-05,0.0,5.2822185021977885e-05,0.0
9.415420378487925,1.532560155404622e-05,0.0,1.532560155404622e-05,0.0
9.416721619359492,-0.00014135942333455553,0.0,-0.00014135942333455553,0.0
9.418022860248525,-5.95387650775131e-05,0.0,-5.95387650775131e-05,0.0
9.419324101103996,7.328831479504194e-05,0.0,7.328831479504194e-05,0.0
9.420625341874867,5.002123520439494e-05,0.0,5.002123520439494e-05,0.0
9.421926582510109,8.29814669068285e-05,0.0,8.29814669068285e-05,0.0
9.423227822958683,-3.256718499045075e-08,0.0,-3.256718499045075e-08,0.0
9.42452906316956,0.00011574182270416428,0.0,0.00011574182270416428,0.0
9.425830303091702,0.00016107316875084432,0.0,0.00016107316875084432,0.0
9.427131542674081,-0.00010432854744265446,0.0,-0.00010432854744265446,0.0
9.428432781865656,-0.0001115115499333158,0.0,-0.0001115115499333158,0.0
9.429734020615397,0.0002610724225258765,0.0,0.0002610724225258765,0.0
9.431035258872273,0.0003482389120975857,0.0,0.0003482389120975857,0.0
9.432336496585245,0.0001109800170449593,0.0,0.0001109800170449593,0.0
9.433637733703284,0.0002765511161441983,0.0,0.0002765511161441983,0.0
9.434938970175352,0.00021036001029831747,0.0,0.00021036001029831747,0.0
9.436240205950417,0.0001322368618702982,0.0,0.0001322368618702982,0.0
9.437541440977446,0.000209440535091511,0.0,0.000209440535091511,0.0
9.438842675205407,0.00040816430459168773,0.0,0.00040816430459168773,0.0
9.440143908583261,0.00018892328478829074,0.0,0.00018892328478829074,0.0
9.44144514105998,5.7785390484919874e-05,0.0,5.7785390484919874e-05,0.0
9.442746372584525,-9.225106733649208e-05,0.0,-9.225106733649208e-05,0.0
9.444047603105865,-2.684929996176616e-05,0.0,-2.684929996176616e-05,0.0
9.44534883257297,8.223681136103334e-05,0.0,8.223681136103334e-05,0.0
9.446650060934799,0.00036628808420511444,0.0,0.00036628808420511444,0.0
9.44795128814032,0.0002782917753537534,0.0,0.0002782917753537534,0.0
9.449252514138502,0.00013103588727616383,0.0,0.00013103588727616383,0.0
9.450553738878313,4.690922592122393e-05,0.0,4.690922592122393e-05,0.0
9.451854962308714,-0.0001059573824859078,0.0,-0.0001059573824859078,0.0
9.45315618437867,3.4508731946499005e-05,0.0,3.4508731946499005e-05,0.0
9.454457405037157,0.00012212200648545335,0.0,0.00012212200648545335,0.0
