wave,flux,model,residual,H2O_warm_model,H2O_hot_model
5.134243378500753,9.862031866134796e-05,0.0,9.862031866134796e-05,0.0,0.0
5.135043384276667,-0.0013078971109431667,0.0,-0.0013078971109431667,0.0,0.0
5.135843385649269,-0.00028924351827148975,0.0,-0.00028924351827148975,0.0,0.0
5.1366433826390745,-0.0005628332396559466,0.0,-0.0005628332396559466,0.0,0.0
5.137443375266599,-0.0004258352148656455,0.0,-0.0004258352148656455,0.0,0.0
5.13824336355236,0.001138651452903268,0.0,0.001138651452903268,0.0,0.0
5.139043347516872,0.000997066811591181,0.0,0.000997066811591181,0.0,0.0
5.13984332718065,0.0002330420959040791,0.0,0.0002330420959040791,0.0,0.0
5.140643302564211,0.001012505546326918,0.0,0.001012505546326918,0.0,0.0
5.141443273688071,0.0005851071144809608,0.0,0.0005851071144809608,0.0,0.0
5.142243240572746,-0.00029437169234944327,0.0,-0.00029437169234944327,0.0,0.0
5.143043203238751,-0.0002982009898316873,0.0,-0.0002982009898316873,0.0,0.0
5.143843161706602,-0.001537191775617168,0.0,-0.001537191775617168,0.0,0.0
5.144643115996815,-0.0031466723995755286,0.0,-0.0031466723995755286,0.0,0.0
5.145443066129906,-0.003005548402470401,0.0,-0.003005548402470401,0.0,0.0
5.146243012126392,-0.003594441490713512,0.0,-0.003594441490713512,0.0,0.0
5.1470429540067855,-0.0011705052027547458,0.0,-0.0011705052027547458,0.0,0.0
5.147842891791606,-0.0008754671749886048,0.0,-0.0008754671749886048,0.0,0.0
5.148642825501367,0.0006549554628570986,0.0,0.0006549554628570986,0.0,0.0
5.149442755156585,6.325444763875115e-05,0.0,6.325444763875115e-05,0.0,0.0
5.150242680777777,0.00031587909113531265,0.0,0.00031587909113531265,0.0,0.0
5.151042602385456,0.0008732717481225172,0.0,0.0008732717481225172,0.0,0.0
5.15184252000014,0.0008402864437195637,0.0,0.0008402864437195637,0.0,0.0
5.152642433642345,0.0007572451272356631,0.0,0.0007572451272356631,0.0,0.0
5.153442343332586,0.0008719128330485285,0.0,0.0008719128330485285,0.0,0.0
5.1542422490913795,0.0008285380337312576,0.0,0.0008285380337312576,0.0,0.0
5.155042150939241,0.0015280539690457687,0.0,0.0015280539690457687,0.0,0.0
5.1558420488966865,-0.0003107840077456736,0.0,-0.0003107840077456736,0.0,0.0
5.156641942984231,0.0005161195039879996,0.0,0.0005161195039879996,0.0,0.0
5.157441833222391,0.0001689648387735443,0.0,0.0001689648387735443,0.0,0.0
5.158241719631683,-0.0014424394393001555,0.0,-0.0014424394393001555,0.0,0.0
5.159041602232621,-0.001627076641811269,0.0,-0.001627076641811269,0.0,0.0
5.159841481045723,-0.0012487960485927513,0.0,-0.0012487960485927513,0.0,0.0
5.160641356091504,-0.0013375473248268682,0.0,-0.0013375473248268682,0.0,0.0
5.161441227390478,-0.0010791456426770957,0.0,-0.0010791456426770957,0.0,0.0
5.162241094963164,-0.0008437607519871659,0.0,-0.0008437607519871659,0.0,0.0
5.163040958830076,0.0007427054146880163,0.0,0.0007427054146880163,0.0,0.0
5.16384081901173,0.0012779973209156859,0.0,0.0012779973209156859,0.0,0.0
5.164640675528642,0.0008129024559851913,0.0,0.0008129024559851913,0.0,0.0
5.165440528401328,0.00023820288775985854,0.0,0.00023820288775985854,0.0,0.0
5.166240377650304,-0.00010993506228217792,0.0,-0.00010993506228217792,0.0,0.0
5.167040223296085,-0.0011871067388328146,0.0,-0.0011871067388328146,0.0,0.0
5.167840065359188,-0.0013272642610975757,0.0,-0.0013272642610975757,0.0,0.0
5.168639903860128,-0.0011804755678931633,0.0,-0.0011804755678931633,0.0,0.0
