wave,flux,model,residual,C2H2_model,HCN_model,13C12CH2_model
23.465086615709094,0.0011117045257943645,0.0,0.0011117045257943645,0.0,0.0,0.0
23.471086339496747,0.0005727088632189736,0.0,0.0005727088632189736,0.0,0.0,0.0
23.477086120159754,0.0007217069800794576,0.0,0.0007217069800794576,0.0,0.0,0.0
23.483085958097718,0.0005026616470795026,0.0,0.0005026616470795026,0.0,0.0,0.0
23.489085853710257,0.0006328333093074331,0.0,0.0006328333093074331,0.0,0.0,0.0
23.49508580739697,0.0011177147408741595,0.0,0.0011177147408741595,0.0,0.0,0.0
23.50108581955746,0.0011765766548582982,0.0,0.0011765766548582982,0.0,0.0,0.0
23.50708589059135,0.0019141656965855139,0.0,0.0019141656965855139,0.0,0.0,0.0
23.513086020898232,0.0022984504533602387,0.0,0.0022984504533602387,0.0,0.0,0.0
23.519086210877724,0.0018632379755823825,0.0,0.0018632379755823825,0.0,0.0,0.0
23.52508646092943,0.00043558586060338245,0.0,0.00043558586060338245,0.0,0.0,0.0
23.53108677145295,0.0013312345518549165,0.0,0.0013312345518549165,0.0,0.0,0.0
23.537087142847913,0.0009676407648279775,0.0,0.0009676407648279775,0.0,0.0,0.0
23.5430875755139,0.00019606324612325698,0.0,0.00019606324612325698,0.0,0.0,0.0
23.549088069850537,-1.1137177543640853e-05,0.0,-1.1137177543640853e-05,0.0,0.0,0.0
23.555088626257422,0.0011584935641172286,0.0,0.0011584935641172286,0.0,0.0,0.0
23.56108924513417,0.0005377507667584658,0.0,0.0005377507667584658,0.0,0.0,0.0
23.56708992688038,0.0009866245067847584,0.0,0.0009866245067847584,0.0,0.0,0.0
23.57309067189567,0.0007771683377187991,0.0,0.0007771683377187991,0.0,0.0,0.0
23.579091480579642,0.0016688776584391288,0.0,0.0016688776584391288,0.0,0.0,0.0
23.585092353331902,0.0009373097465081859,0.0,0.0009373097465081859,0.0,0.0,0.0
23.59109329055206,0.0012831783572473526,0.0,0.0012831783572473526,0.0,0.0,0.0
23.597094292639717,0.0009036086098052482,0.0,0.0009036086098052482,0.0,0.0,0.0
23.603095359994494,0.0014334651368265866,0.0,0.0014334651368265866,0.0,0.0,0.0
23.609096493015986,0.0015270982582557338,0.0,0.0015270982582557338,0.0,0.0,0.0
23.61509769210381,0.001138110286307302,0.0,0.001138110286307302,0.0,0.0,0.0
23.621098957657562,0.0007485670820917209,0.0,0.0007485670820917209,0.0,0.0,0.0
23.62710029007686,0.002319837374339301,0.0,0.002319837374339301,0.0,0.0,0.0
23.633101689761315,0.0026562561766717632,0.0,0.0026562561766717632,0.0,0.0,0.0
23.63910315711052,0.0013611183197063323,0.0,0.0013611183197063323,0.0,0.0,0.0
23.645104692524093,0.0013193769495211533,0.0,0.0013193769495211533,0.0,0.0,0.0
23.65110629640164,0.0017066556512455658,0.0,0.0017066556512455658,0.0,0.0,0.0
23.657107969142768,-0.00015308044360649864,0.0,-0.00015308044360649864,0.0,0.0,0.0
23.66310971114708,-6.909533228578735e-06,0.0,-6.909533228578735e-06,0.0,0.0,0.0
23.66911152281419,0.001199136598022274,0.0,0.001199136598022274,0.0,0.0,0.0
23.67511340454371,0.00019782920792732472,0.0,0.00019782920792732472,0.0,0.0,0.0
23.681115356735233,0.0013670913618112762,0.0,0.0013670913618112762,0.0,0.0,0.0
23.687117379788376,0.0010552857951576233,0.0,0.0010552857951576233,0.0,0.0,0.0
23.693119474102748,0.0008671700793250053,0.0,0.0008671700793250053,0.0,0.0,0.0
23.699121640077948,0.0004063945734565505,0.0,0.0004063945734565505,0.0,0.0,0.0
23.705123878113593,0.00010857303581875838,0.0,0.00010857303581875838,0.0,0.0,0.0
