wave,flux,err,cont
4.900275847827764,0.012147112224089263,0.0005786614023992306,0.6054186216368309
4.90107800202384,0.005977795233993222,0.000901283300206034,0.6054176834756417
4.901880145826173,0.0037722642081343682,0.001013226748181538,0.6054148689728757
4.902682279255278,0.0021688304584567275,0.0012588101433389997,0.6054101780709357
4.903484402331671,0.00693472448809096,0.0013755792253214293,0.6054041018444284
4.904286515075867,0.016305864008047677,0.0016227835769810433,0.6053966292405633
4.905088617508382,0.02919868504658729,0.0016300549141980303,0.6053877492166454
4.905890709649732,0.026364092855907018,0.0016300549141980303,0.6053784330708407
4.90669279152043,0.020630389698542917,0.0016300549141980303,0.6053657736434569
4.907494863140995,0.023810076010753134,0.0016827688507152856,0.6053493001035394
4.908296924531939,0.055755248315370376,0.0017364265549243863,0.6053242896248066
4.90909897571378,0.10266694778794483,0.001864229541144139,0.6053023339641116
4.909901016707032,0.09258532959680765,0.001864229541144139,0.6052860476958588
4.910703047532211,0.03754051008634751,0.002006246550211305,0.6052801838750146
4.911505068209832,0.012044445111786373,0.002230795674142398,0.6052740218718882
4.912307078760411,0.0009138654210785191,0.002398312524818096,0.6052675630746944
4.913109079204464,0.00029632741073915003,0.002398312524818096,0.6052608089648109
4.913911069562505,-0.0001288895561791792,0.0025264987046410966,0.6052537611167786
4.91471304985505,0.01158570064757225,0.0025346321130622854,0.6052464211983019
4.915515020102616,0.025578350714185683,0.002548388569011869,0.6052396906252449
4.916316980325715,0.036565670890776336,0.002548388569011869,0.6052308691850655
4.917118930544866,0.01964092851489585,0.0025503460597041763,0.6052231263299757
4.917920870780583,0.014024413974995986,0.002587584826818371,0.6052164341068438
4.918722801053382,0.013881085332392185,0.002822072396057254,0.6052086155790463
4.919524721383777,0.04598415706936254,0.0029130590304318627,0.6051997545042308
4.9203266317922845,0.0903719994570149,0.002822072396057254,0.6051910097997252
4.92112853229942,0.0806262144473664,0.002587584826818371,0.6051799222123551
4.921930422925699,0.03970479191754095,0.0025503460597041763,0.6051671001035407
4.922732303691636,0.007420285840024743,0.002548388569011869,0.6051546707533939
4.923534174617748,0.005354766433602776,0.002548388569011869,0.6051412124560285
4.92433603572455,0.006559296063225362,0.0025503460597041763,0.6051267358436633
4.925137887032556,0.009198839989092766,0.002548388569011869,0.6051118558525158
4.925939728562283,0.01719738499361001,0.0025346321130622854,0.6050965697047276
4.926741560334246,0.026272522103272022,0.002548388569011869,0.6050808623651596
4.927543382368961,0.025513300405692663,0.0025503460597041763,0.6050647042380396
4.928345194686943,0.016592023388144916,0.002548388569011869,0.605048065798601
4.929146997308707,0.002742018614337205,0.002548388569011869,0.6050309175930854
4.92994879025477,0.018169038214872257,0.002548388569011869,0.6050103867743748
4.9307505735456445,0.038549526756310626,0.0025503460597041763,0.6049881328440819
4.9315523472018485,0.07831020165931168,0.0025503460597041763,0.6049641533519404
4.932354111243897,0.09297307467219462,0.0025503460597041763,0.6049400713957883
4.933155865692305,0.048205691997298405,0.0025503460597041763,0.604914736854975
4.933957610567588,0.013687021475581984,0.002548388569011869,0.6048899079003792
4.934759345890262,0.004147731264763532,0.002548388569011869,0.604865609542216
4.935561071680842,0.013989665472621038,0.0025264987046410966,0.6048418669634154
4.936362787959842,0.017364922166745567,0.0024532016462043746,0.604818705519625
4.9371644947477815,0.02553322653229051,0.0024532016462043746,0.604795644369971
4.937966192065172,0.029700813146066873,0.0024532016462043746,0.6047726981067143
4.93876787993253,0.023904600771244344,0.002385421947340174,0.6047498814459187
4.939569558370373,0.01226213822375033,0.002374193032861541,0.604727209227456
4.940371227399213,0.0075304557037814135,0.0022777499702272804,0.6047046964150017
4.941172887039568,0.00720195881761021,0.0022777499702272804,0.6046817631292964
4.941974537311952,0.021360779283811415,0.00220909142458865,0.6046670946189768
4.942776178236882,0.05947451452581143,0.00220909142458865,0.6046490915577748
4.943577809834872,0.09218170976163564,0.002184090237576374,0.6046315437563244
4.944379432126439,0.0712270274949881,0.0021240588268861336,0.6046144319181961
4.945181045132097,0.021912644885646815,0.002184090237576374,0.6045990978417218
4.945982648872362,0.009983787034153369,0.002184090237576374,0.6045727562740195
4.94678424336775,0.006790053256461426,0.002184090237576374,0.6045457269744412
4.9475858286387755,0.011304391787184787,0.0019437776866028133,0.6045165400455883
4.948387404705954,0.019725175271121165,0.0019141333978810902,0.6044871709241985
4.949188971589802,0.023124963133267284,0.0018712101026585792,0.6044576768221567
4.949990529310833,0.017449691517213983,0.0018712101026585792,0.6044270232582606
4.950792077889565,0.006052595533151517,0.0018712101026585792,0.6043952591577373
4.951593617346512,0.002377798417427024,0.0018343524441896762,0.6043629026307342
4.952395147702189,0.005752967093625383,0.0017498455688192429,0.6043299432353036
4.953196668977113,0.008444471277827437,0.0018343524441896762,0.6042979473720587
4.953998181191798,0.031751572294572705,0.0018712101026585792,0.6042668696290292
4.954799684366759,0.07489430630463823,0.0018712101026585792,0.6042366647892484
4.955601178522514,0.07766316613331503,0.0018712101026585792,0.6042031311877073
4.956402663679576,0.04542346904339711,0.0019141333978810902,0.604166316389952
4.957204139858462,0.021249952566952945,0.0018712101026585792,0.6041283913808183
4.958005607079686,0.015313449827738856,0.0018343524441896762,0.6040915978967573
4.958807065363765,0.016342125617747283,0.0018343524441896762,0.6040478847998925
4.9596085147312134,0.024068158379345395,0.0018343524441896762,0.6039971236995272
4.960409955202548,0.0271938301684429,0.0018343524441896762,0.6039464362068455
4.961211386798282,0.016880506646186677,0.0019141333978810902,0.6038958518576425
4.962012809538932,0.006206194392332276,0.0019141333978810902,0.6038468420808758
4.962814223445014,0.0004930863700354227,0.0019141333978810902,0.6037994683008969
4.963615628537044,-0.0003789587057594357,0.0019437776866028133,0.603753792210219
4.964417024835535,0.004797334523159336,0.0019437776866028133,0.6037084792585335
4.965218412361004,0.017409945791491355,0.0019437776866028133,0.6036635610365476
4.966019791133967,0.0458552921366886,0.0019464209371564125,0.6036176727442794
4.966821161174939,0.07586499841922567,0.0019464209371564125,0.6035711080096476
4.967622522504435,0.07630019323893944,0.0019464209371564125,0.6035238615501716
4.96842387514297,0.034946522623116594,0.0019464209371564125,0.6034771879128854
4.9692252191110615,0.011558296119021594,0.0019464209371564125,0.6034310538676664
4.970026554429223,0.011299059945705903,0.0019464209371564125,0.6033854263358759
4.9708278811179705,0.017706406345311843,0.0019464209371564125,0.6033402723903518
4.971629199197819,0.02238220153313275,0.0019437776866028133,0.6032910524732086
4.9724305086892855,0.016813743123299862,0.0017637474613886748,0.6032414452456708
4.9732318096128845,0.004828722230307392,0.0019464209371564125,0.6031879073024872
4.974033101989131,0.0006536492978141961,0.0019599537943694725,0.6031319753176919
4.974834385838541,0.0004097653925544398,0.0019599537943694725,0.6030767271195692
4.97563566118163,-0.00019216349997075444,0.001994463995632449,0.6030221981191732
4.976436928038913,0.000998158654019421,0.0020772700375414,0.6029672906122708
4.977238186430906,0.012470478549700181,0.002160409155493628,0.602912015467498
4.978039436378125,0.04740505106944759,0.0020772700375414,0.6028563836044979
4.978840677901084,0.08347833453692066,0.0020772700375414,0.6028004059939199
4.979641911020298,0.06081460211883516,0.001994463995632449,0.6027440936574202
4.9804431357562855,0.02816552308430087,0.001994463995632449,0.6026874576676616
4.981244352129559,0.011000408995791022,0.001994463995632449,0.6026305091483153
4.982045560160635,0.013091638973723008,0.002160409155493628,0.6025733247079906
4.9828467598700295,0.017699482539305533,0.0022882236287460694,0.6025158724059245
4.9836479512782565,0.017800206714889355,0.0022882236287460694,0.6024571759228939
4.984449134405833,0.005572193823000338,0.002160409155493628,0.6023972235412433
4.985250309273274,0.002256671162614854,0.0022882236287460694,0.6023412562924462
4.986051475901094,-0.0022434223150705757,0.002008380303974394,0.6022892209495448
4.98685263430981,-0.014335013758138837,0.002008380303974394,0.6022394151601635
4.987653784519937,0.0002708527808461536,0.0023067495292120894,0.6021895989085241
4.988454926551989,0.0036863984775480363,0.002806951549934464,0.6021389788734638
4.9892560604264835,0.013115334285386138,0.002806951549934464,0.6020865654031987
4.990057186163934,0.04393685210550935,0.0032724697477123687,0.6020323970152984
4.990858303784858,0.07359453841822561,0.0032724697477123687,0.6019765121548162
4.99165941330977,0.06063384055217602,0.0032724697477123687,0.6019197126881843
4.992460514759185,0.02197040769638947,0.002806951549934464,0.6018607786562794
4.9932616081536185,0.007104475515350428,0.002806951549934464,0.6018004676489341
4.9940626935135874,0.016282783239771392,0.002806951549934464,0.6017387566785112
4.994863770859605,0.017361604826437005,0.002806951549934464,0.6016756227155633
4.995664840212189,0.017691208546782855,0.002806951549934464,0.6016079222376436
4.996465901591852,0.008695942618784258,0.002806951549934464,0.6015355636688025
4.9972669550191124,-0.00033332497000249095,0.002806951549934464,0.6014638126244228
4.998068000514484,0.00031599246502289624,0.0023415684307495992,0.6013950629635819
4.9988690380984835,0.0008240532464119932,0.0023067495292120894,0.6013292874980792
4.999670067791625,0.00539788344062786,0.0021208129702293657,0.6012673221324915
5.000471089614424,0.004562160296588513,0.002008380303974394,0.601208116332381
5.0012721035873975,0.01311168102340321,0.001822888834060024,0.6011538365849481
5.002073109731059,0.03653505478685937,0.001770332948210381,0.6010918511125523
5.002874108065925,0.06968635435166537,0.001822888834060024,0.6010223687241917
5.003675098612511,0.06628434202945088,0.001822888834060024,0.6009539749666201
5.004476081391332,0.03671950900597032,0.001822888834060024,0.6008866911938658
5.005277056422904,0.017016308008657166,0.001822888834060024,0.6008205389572459
5.006078023727742,0.018161375923061218,0.001822888834060024,0.6007528845786966
5.006878983326362,0.017482985129611883,0.00176704809071489,0.600684231094312
5.0076799352392785,0.010552632457606737,0.0015675106018198483,0.6006145539631238
5.008480879487008,0.0007389146187699591,0.0015659635390960862,0.6005474275202781
5.009281816090065,0.00033280822740622273,0.0015606119159592491,0.6004819472587302
5.010082745068965,0.0018293771386571622,0.0015606119159592491,0.6004180693289427
5.010883666444226,0.0012895941389852172,0.0015606119159592491,0.6003557501405627
5.011684580236359,0.0037889103330353002,0.0015659635390960862,0.6002931364337959
5.012485486465883,0.008860337934647022,0.0015659635390960862,0.6002257240739528
5.013286385153312,0.006601824133579903,0.0015659635390960862,0.6001536103419418
5.014087276319162,0.01855474242178312,0.0015659635390960862,0.6000800238542648
5.014888159983948,0.04992791894257509,0.0015606119159592491,0.6000049915604182
5.015689036168186,0.06784137517297872,0.0015606119159592491,0.599929254283183
5.01648990489239,0.04745665533226362,0.0015194409414041798,0.599852822995496
5.017290766177078,0.022708961841831687,0.0015194409414041798,0.5997757086862373
5.018091620042764,0.01931826735475206,0.0015194409414041798,0.5996979223602307
5.018892466509962,0.02053443454271875,0.0015194409414041798,0.5996194750382411
5.019693305599191,0.015308231711952058,0.0015194409414041798,0.5995403777569782
5.020494137330962,0.006516763555182048,0.0015606119159592491,0.5994606950250015
5.021294961725794,-0.0006207691516246783,0.001597343530386901,0.5993804390837753
5.022095778804202,-0.002058495356116019,0.001597343530386901,0.5992996221958743
5.0228965885867,-0.0011966634291807887,0.001597343530386901,0.5992182566449862
5.023697391093804,0.0033809483778155514,0.0017344345910602528,0.5991367920688131
5.02449818634603,0.0025594756502992366,0.0017380558570466464,0.5990552310733248
5.025298974363892,0.002018199170242929,0.0018952690118311057,0.5989735763287435
5.026099755167908,0.007978731496730562,0.0018952690118311057,0.5988918305695439
5.026900528778592,0.02519520272245157,0.0018952690118311057,0.5988099965944532
5.027701295216459,0.05660296304715717,0.0017380558570466464,0.5987275901463212
5.028502054502025,0.05779211666973627,0.0017344345910602528,0.5986446249788043
